135 136 132 98 208 1013 449 322 142 1555	131 137 138 19 6726 32 25 141
312 10 130 200	312 10 130 200 11 29 108
29 217 23 106 12 11	263 29 106 12 11
12 23 4548 19 16	12 2357 33 253 13 629 173 16
1139 2961 550 4437	725 117 118 6124
48 50 50 48 546 358 47 541 336 153 2023 374	282 283 283 282 546 358 47 541 336 153 19388
29 10 1798 882 12 19 248	29 10 1798 272 12 884
116 6 72 29 168 5 130	72 29 168 159 72 29 116 19 117 118
12 1263 47 48 477 10 1263 47 48 477	10 104 76
29 653 361	29 217 485 459 361
646 12 32 43 641 13	453 347 629 39 9
1857 12 11	1857 1006 823 130
12 317 133 135 136 16	12 275 131 16
29 10 2198 163 12 106 29	10 459 106 29
12 32 1201 370 16	12 317 1201 16
773 1195 11 80 32	12 173 1195 11 16
28 12 953 435 276	28 217 773 200 276 342 518 200
12 101 10 101 102 12 19 3722 32 4410	12 19 1359 116 32 4410
1203 11534 11	1203 10 13 19927 4420 11
12 1317 213 2732 217 347 939 442 11	939 442 217 23 12 11
12 317 4 197 2 19 16	291 197 2 19 276
3982 636	106 106 126 134 451
12 296 251 4252	12 4252 217 80 33
29 485 3617 3175 3738 12 524 525 16	12 524 525 3617 3175 3738 16
192 522 192 522	252 1227 11 4743
8372 19 2002 16	29 134 451 16
307 812 9247 10379 2988 202 275	307 812 9247 20656 23 43
12 52 53 2583 533	12 32 52 53 2583
107 10 447 29	29 674 118 107 10 447 29
213 885 5200 122 169	55 481 799 515 3838
29 10 317 595 601 19	29 3589 533
161 2328 522 67 67	291 67 67
29 451 574 32 12	12 243 29 451 574
12 260 29 83 90 2583	12 260 29 193 243 52 122
133 134 3584 3585 1726 3526	176 29 177 3584 3585 1726 3526
28 2807 76	28 2807 200 25 11 66
944 4803 998 945 202 629	7059 8 9 629
12 606 122 2470	12 161 5 1024 122 299 790
1467 481 3116 2643 358 540 358 1147 854	691 382 337 2643 358 540 358 147 121
32 43 79 66 12	12 32 80 32 79
12 13 6638 29 263 16	12 13 397 469 29 16
158 782 1188 406 233	335 478 1170 1868
107 263 29 32 80 32 126 671 76	107 524 525 29 16
29 459 168 4258	29 459 4159 147
176 176 29 29 106 459 12	12 522 176 29
335 481 153 550 798 476	158 478 10 550 1872
169 718 83 4360 16	246 247 52 53 565
12 19 2440 23 39 9	12 462 468 459 629 39 9
11913 5712 19588 8 9 629	912 8 9 1011
277 126 10 986 741 533 467	348 1726 451 19965 592 19 10 2778
1342 1025 23 6 126 373 1068	72 29 349 5 6 1124 710 643 370
2213 1066 15313	7296 12
1756 1249 1110 7 8 9 161	161 19 1245
72 29 177 745	447 448 169 161
29 23 360 12 134 275 2 76	126 276 2319 698 253 23 360 12 1523 19
169 718 1796 611 5 130 2214	1796 611 350 2214
12 432 421 12 23 24	459 10 12 23 24
6434 494 495	4026 310 4027 19 494 495
29 1943 12 13 172 1461 300	172 5 1024 300 29
285 1370 133 134	1178 5 130 249 19 285 1370
12 243 629 44 76	12 243 629 19 433 434
8 9 161 19	79 7 161 436 437 8 9 161
246 247 341 462 19 247 248 8 9 344	29 106 67 1548
12 169 168 29	12 8 9 168 29 11
522 4831 4208 67 67	12 317 67 3272 355 16
12 1302 52 53 533	12 1027 1786 52 53 76
243 629 43 76 211	169 214 241 76
956 1593 432 971	478 941 1593 432 94
12 1322 243 2116 1002 29	29 1103 2116 1002 12
29 453 255 435	29 453 20808 2082 518
12 23 29 35 19 11824	12 19 307 3151 23 29 35
34 304 12 824 59 11	29 877 878 3419 304 12 824 72 279 59 11
135 1295 296 635	135 1295 635 16
646 29 459 3015	291 1913 355
246 247 23 12 19 1794 276	246 247 23 12 882 565 16
1352 11 9 773 1195 11 9	28 12 32 1195 16 12 1352 11 16
29 7988 11	29 80 180 11 935
10 485 29	12 277 10 485 29
13 14 575 575 12	29 431 432 4494 12 16
29 4261 935	29 251 4261 935
29 447 12 12 317 1596 447 29	29 447 12 12 2973 29
1657 72 29 133 134	72 29 133 134 95 1495
29 277 10 106 462 468	255 462 468
10 1819 785 247 247 1592 468	247 247 10 3485
48 50 50 48 140 370 691 1226 295 1110	140 370 329 330 1226 295 1110
135 906 5772 274 59	12 217 274 59
29 19 212 213 10 126 67	29 161 12 19 212 213 1 67
1006 12 2283 462 72 29 682	12 1899 72 29 682
12 39 9 253 254	12 43 253 317 533
2540 9745	810 6 2540
243 127 471 76	19 1362 29 11 16 29 243 127 471 76
140 370 1274 120 624 625 2501 1019	347 1314 1705 3544 2501 725 9
2319 698 217 126 11 533	2319 698 2090 11
1047 1048 42 272 247 1221 42 23 20652 2452 16	1047 1048 42 360 4216 643 1286 16
2056 804 335 50 50 19 1174 1307 725 2006 8 9 313	426 462 19 21 3612 3803 10 499 11 415 935
9103 10 1154 11 459 4928 11	29 5799 10 1154 11
524 999 999 665 11	7615 10 1478 317 665
55 46 47 48 66	55 46 47 48 16 55 46 47 48 66
12 10 524 525 16	12 3093 66
10 676 390 29 11	29 23 12 10 390 317 19 59
21945 11 16	43 433 434 1041
1006 176 29 68 69 70	12 106 3896 217 68 69 70 276
12 360 107 161 73	12 360 107 161
282 283 283 282 55 226 478 641 13 829 830	48 50 50 48 45 226 478
217 12 13 217 12 2538 322	12 347 172 519 12 23 2538 322
29 431 432 127 344 447	887 447 215 1793 11
12 193 243 243 25 574 11	193 243 173 25 574 366
29 10 118 12 348 29 497 12 25 1758	29 168 12 25 1935 837 11
12 13 176 29 16	169 718 12 253 317 141 43
12 317 2346	79 565 355 161 29 447 12
12 134 39 9 10728 76	29 21250 12 134 169 1706 11
4 162 276	72 29 4 5 6 276
2307 360 1002 29 16	9619 29 366
12 127 23 72 29 598 163 43 275 785	3276 172 3276 172
29 243 647 12 23 454 19 470 19	12 23 39 9 1022 279
29 72 12 880 6 3146	1038 120 459 10 459 29 72 12 880 6
383 1786 1381 8240 1089 1731 53	383 1455 14 3410
29 106 1006 12 536 170 170	29 106 1006 12 536 10148 4661
12 19296 29 485	29 1270 12
72 12 172 162 65 329 330	106 72 12 172 162 65
29 106 12 415 12 671 518 173 11 16	29 243 106 12 66
29 889 217 23 12 11	217 23 12 19 112
479 4523	482 483 4523 5653
29 10 1325 459 12 11	29 421 39 9 10 1325 459 12 11
10651 1804	23 10 23 347 2692 230 507 76
1787 11 1787 11	10 79 10 79
3173 3173 1635	1635 72 19257
347 818 819 29 16	13 1012 29 16
80 32 884 66 12 32 470 455 456 16	457 10 836 66 12 32 1051 16
1574 433 1097 6 1190	87 222 223 379 332 1053 29 350
29 760 317 2765 66	29 71 472 370 66
1476 29 1534 903 12 770	1476 29 903 12 773 522
29 1195 59 253 243 618 1154	29 1195 23 25 574 19
12 62 29 43	29 431 432 62 12 62 169 315 16
29 10 397 469 12	80 32 397 469 12 12 217 940 397 469 12
12 787 317 2816 19	12 127 9 317 2816 16
1203 1110 1495 19 220 354 2124	56 57 5665 19 220 354 92 266
8 9 10 4 300 11	29 126 106 254 12 421 39 9 10 4 300 11
2706 10 13 62 29 1003	603 23 43 10 62 29 1003 19
240 416 3359 7604 2116	29 106 4482
810 24 243 12 1001	12 1001 32 24
82 1475 202 1378 969 12 3829 28	12 115 115 35 35 62 43 65
12 108 275 19 126 2005 66	215 439 358 440 439 11
818 819 29 12 52 122	12 254 29 1353 1685 11 16
29 253 80 647 579	29 253 80 33
12 10 431 432 200	12 10 13 200
12 629 43 20 187	12 629 33 202 629
29 1475 1545 11	29 1475 416 3370 11
12 725 300 579 66	2885 12 421 39 9 13 725 173
3138 19 1834 1307 23 43	1581 6245 19 1834 1307 634 963 16
426 442 1094 1706	4061 442 1094 8999
229 358 45 358 12 705 706 16	1864 2877 1446 229 358 45 358
2550 854 725 10 773 522 11 8 9 313	8 9 1139 2046 1647 854 267
12 62 169 447	12 2175 12751
971 295 153 1135 565 23 39 9 40	139 140 42 23 4762
80 12248 11 276	29 161 80 33 11 16
158 481 481 544 599 850	158 481 153 545
29 19 426 5080 11	140 370 754 398
757 3 1178 11	10 106 11883 11
217 12 467 979 11	29 161 979 11 23
521 128 10 8 9 344	29 108 217 23 128 10 2475
29 23 24 12 32 104 1017 16	12 254 29 24 16
6030 692 426 286 331 285	140 370 286 288
12 272 29 296 126 455 456	29 108 23 126 455 456 16
29 1652 19 12 29 23 12 1003	29 23 12 1451
1331 221 59 612 907 16	12 101 102 4408 5207 606 552 553 16
28 12 8 9 6004 19 345 23 19781 76	28 12 444 6004 522 19 345 23 470 882 16
1645 522 12 127 123 1397	12 23 2717
10 101 102 19 23 12	12 10 101 102 19
232 230 175 52 53 180 588	1170 52 53 180
679 12 274 29 19 169 3494 895 16	12 23 29 19 169 3494 895
29 10 2002 12 76 1711 328 16	348 29 10 1711 328 66
29 18447 10 3122 16	29 19 116 334 1307 2611 16
459 254	83 217 459 101 102
679 29 317 485 12 16	298 29 8 9 317 485 12 76
169 718 133 134 2280 2281	169 718 2280 2281 133 134
90 227 11 173 221 227	3828 11
29 647 12 23 98	29 647 12 25 6 698 23 12
1006 647 12 39 9 433 434 13 629 173	28 12 39 9 433 434 13 629 173
29 32 1440 669 16	12 518 163 7901 16
29 2317 253 23 243 4057 12	29 243 4057 12 5 6 647 579
12 922 615 470 19	67 12 345 512 23 470 19
431 432 11 12 347 31 11	431 432 31 11
29 19 140 370 56 3804 32 5 227 1085 792 11	140 370 11204 162 1094 354 1117
68 5 69 7589	964 358 45 358 369
246 341 148 711 506	246 247 1652 39 9 121
2420 285 6855 52 53 180	2363 370 52 53 180
5749 59 23 12 43 59 178 1329 1287 95 52	1437 1613 59 23 24
12 2319 698 200 1153 11	74 44 200 11 12
107 1195 574 193 243 101 102 29 23 24 11 16	83 101 102 29 23 24 11 16
4015 173 149 11 16	4015 173 19667 11 80 32 76
296 1662 11 243 435 66	29 754 1662
177 196 317 826 56 19 603	421 39 9 83 133 552 553 14 1862 275 146 146
593 12 72 29 19 447	12 72 29 19 447 348 29 251 671 4622
4229 12 1800 19	4229 12 122 1801 19 800 31 10 106 390 12
12 518 163 29 342 16	29 835 342 518 12 76
29 524 525 19 59 10 524 525 29	29 485 19 59 10 524 525 29 107 447 29
297 12 447 29 16	12 447 10 447 29
1006 818 819 29 12 23 24	12 62 43 1006 818 819 29
10 254 66 453 672 126 536 19	845 846 126 10 126 536
21795 11 6 248	29 416 6 1133
7448 19 625 265	14978 19 2227
12 67 29 72 12 68 69 70	29 106 369 72 12 67
431 23 457 1760 66	29 518 163 457 66
12 77 43 1570 76	12 243 77 39 9
12 161 3470 23 43	12 254 43 23 3470 16
331 172 4883 120 1146 442 4137	331 172 4137
131 132 32 58 6 208 1013	135 136 137 138 131 137 138 574 804 32 25 141 144
12 1968 4942 960 572 3171	12 317 4942 3595 3171 16
12 19 1562 1563 29 251 524 525	12 251 1566
29 23 12 35	29 23 12 1003
106 29 39 9 533	12 243 106 29 43
29 23 43 433 434 1652 127 6 426 19 267	29 23 43 396 1652 19 426
169 718 1006 72 29 291 2 300	4 6 1200 205 19 424
135 136 132 574 19 9150 144 253 32 875	135 136 137 138 813 24 23 142 2538 322 19 5456 327
1248 12 161 76	32 80 32 126 19 1625 2662 72 29
12 296 5547 19	749 19 1316 750 296 5547 19
28 80 2769 11	5 227 2769 253 457
29 322 1810 19 3780 23 39 9	29 253 322 1810 11
1184 12735 1190	169 718 176 29 1184 4440
229 358 45 358 23 24 12 101 102 16	229 358 45 358 23 12 319 319 16
29 251 1758 16	251 1935 837 276 29
12 1302 126 1072	12 1027 1786 2436
107 217 192 522 11	28 217 348 107 192 522 276
202 11590 3268 6764 272 13916	3268 6764 360 12783 6735 19 2464 279
29 360 12 275 11	29 1642 12 5 394 1765 11
12 3279 954 575 29 19 276	12 274 459 575 29 16
423 423 423 3 522 5 6	6749 800 227 3564
431 432 161 4831 1562 2463 300 16	161 4831 1562 2463 300
2292 232 1822 230	232 2292 230 217 126 11
140 370 462 92 5896 19 1856 23 39 9 785 548	426 1119 1120 2996 19140 23 43 678
177 146 146 169 552 553	1803 583 146 146
246 247 106 536 169 520 5257	106 536 5776
110 1097 169 433 2175 62 29	169 718 1574 433 2079
2424 234 243 618	169 169 243 25 574 66 12
29 80 3675 1002 67 10 1414	80 4078 3860
28 12 461 227 342 276	12 23 347 2680 2681 342 19 276
771 102 12 217 10 13 161 350 12 19 65	12 62 44 4286
169 718 29 601 11 8 9 313	29 1206 66 415 8 9 313
12 459 10 459 461 227 568 338 66	12 2838 342 276
29 19 674 243 647 12 533	29 243 647 12 533
550 937	550 10133 133 10 134
12 347 1363 29 16	12 15681 29 10
10 13 19008 7202 11	10 2828 7201
477 358 546 358 147 121 6031 222 1469	29 19 2643 358 540 358 854 23 58
12 10 23 592 59 276	370 175 59 276 12 23
3368 202 304 12 62 1227	12 192 522 19 2124 32 25 141
12 595 29 524 525 24 533	12 1943 29 485 19 23 24
12 2008 11 16	12 200 25 471 11
29 518 163 940 126 299	29 23 331 1935 837 23 142 299 19 5 6 59
12 304 29 1116 11	12 674 442 304 29 1121 1053 11
32 317 1021 1022 19 321 16	43 321 317 4688
83 12 32 39 9 1162	12 19 641 13 32
243 29 573 32 19 455 456 813 29 142 524 525 12	12 23 29 19 126 455 456
162 292	72 29 4 517 290 33
7325 11 126 671 449	29 108 1933 1934 11
212 213 19 208 355	485 12 79 7 8 9 161
282 283 283 282 140 370 32 3969 798 3248 824	282 283 283 282 426 8 9 3969 798 3248 824
43 433 434 882 565	12 25 247 645 19
23 8 344 19 647 579 771 1154 12 11	12 5430 11 43 647 579 66
12 52 122 11 533	12 1426 1426 1685 11 533
885 2409 1088 543 189 2454 2408	3885 2775 2454 2408
29 126 871 66 29 1596 1645 4000 12 11	10 317 1464 12 11
29 106 3778 12 11	29 459 3778 12 11
12 202 1446 107 108 19	12 23 202 1446 1811 19
28 12 647 276	28 28 12 459 647
29 3 161 5 2187 72 29 62 115 115	29 72 12 4 66 12 1899 72 29 62 1003
177 146 146 930 931	177 146 146 2800
29 106 101 102 12 317 1596 275 2107 2108	12 317 275 2107 2109 208 16
232 230 19801 116 3405 23 43 1645 1319	5 239 708 1188 1075 662 23 43 1645 1319
34 725 19 10 23 12	29 10 725 12
12 23 6 895 114 16	12 23 470 19 16
2987 517 23 12 263 16	12 23 4068 2987 16
29 698 10 643 118 76	29 10 1817 643 118
12 19 9002 1555 10 1555	1014 1368 1555 16 12
3138 19 710 711 23 43	20585 19 710 711 2114 276
5980 29 23 24	254 29 23 24 276
1415 1438 83 3492 11	1415 1438 107 3492 11
29 251 2641 16	29 1672 2641 66
28 12 168 168 691	28 12 497 276
12 39 9 78 128 6262 647 29	12 279 647 29
4660 11 16	82 1475 1053 11 276
12 13 14 130 2037 66	12 317 130 2037 16
29 161 32 12 592 126	32 12 1642 2138 592 126
3116 140 370 120 121	3116 7035 4137
50 50 48 126 453 23 1537 126	48 50 50 48 126 594 11834
573 432 161 29 20357 532	28 29 8 9 313 76
166 1381 19 166 23 10 23 1648 11 217 14 479 11	8292 6647 1648 19820 19 479 92 266
837 247 459 462 468 252	679 837 247 10 79 1168 16
55 46 47 48 154 19 783 283 1467 829 830	964 623 50 46 45 3452 282 282 783 829 830
48 50 50 48 3078 624 625 1294 2290 58	48 50 50 48 478 440 335 782 153 140 370 52 53 180
176 29 227 1282 347 16	800 369 72 29
169 1361 169 1361 12 1678 1397	12 43 315 373 1068
134 2208 275 1400 2625	522 275 519 355 2625
12 126 29 23 12 1003	73 29 23 12 1996 16
12 23 10 23 10 447 29 11 29 161 12	29 161 12 453 317 10 317 447 29
685 5 6 7726 792 1473	726 5 6 4136 334 792 1473
240 416 122 813 1338	416 21272
13 14 1899 1227	800 72 29 1227
12 317 117 2 16	106 101 102 12 16120 23 39 9 344 19
101 102 29 19 35 35 62 43 65 16	12 35 35 62 43 212 213 66
12 592 19 2606	629 19 142 1793 19 23 12
522 4831 11650	785 122 4891 355
12 217 23 6 80 79 19 373 1068	80 79 19 1570
8484 2079 432 379 19 224	176 460 162 837 247 461 3175 94 227 19 224
304 127 1024 300 161 2065 29 23 12 115 115	161 29 23 12 1003
984 730 459 29 935	29 307 308 247 247 253 459
177 118 338 339	116 1403 118 72 2694 18999
12 126 218 219 252	2773 217 23 12
618 1648 1593 642 643 644 209 191 7681	29 1649 19 209 191 243 25 574 267
12 649 650 29 16	12 10 524 525 29
12 10 459 29	12 674 442 757 29 11
1635 72 21015	176 29 133 230 300 72 21015 591
29 459 67 12 68 1277 1277 48 336	12 106 67 12 522 2746 1277 1277 48 336
29 193 243 647 12 23 24	161 12 23 24
12 606 123 59	12 127 6 19396 123 470 59
243 25 574 29 19 448 59	29 19 7667 243 25 574
421 39 9 2319 698 29 725 12 12 10 2122 29	12 444 10 2122 29
169 214 12 524 525 536 43	272 29 161 161 12 485 536 44 76
72 146 146 857	177 146 146 646
29 106 11 938 5 130 12 23 24	1006 647 12 23 24 66
181 1396 522 66 12316 524 116 4089	12316 524 116 4089 989 806 17671
12 362 66	12 202 127 9 1132
493 462 24 2527	1006 647 861 862 462 142 635 19 59 23 24
39 9 23 12 142 447 536 19	12 142 485 536 39 9 533
2859 457 933 1470	508 707 457 2229
107 431 10 431 432 348 29 200 725 533	34 757 200 725 107
4 162 289 1840 292	421 39 9 290 33
29 459 12 629 29 889	12 13 1100 629 29 307 591
12 518 163 12 126 453 23 169 3611 2879 126	12 272 2878 2879 98 331 1758
29 32 2813 12 536 10	29 32 2813 12 536 16
29 23 24 12 106 101 102 16	243 106 106 29 23 24
335 159 46 153 917 918 355 334 1116 16	335 478 915 1499 1121 1053 75 267
255 1640 187 1934	255 1640 19 16
83 43 5762	153 941 153 941 812 4524 23 25 5 247
361 776 1042 583 66	23 361 940 485 29
29 307 591 536 3131 11	771 102 29 889 10 3132
126 106 13 6446 66 29	29 106 6446
2113 2113 29 200 275 11	1747 29 200 342 518 11
567 43 76	567 44 76
29 251 449 451	29 126 771 1017 29 126 871
243 914 435 272 29	360 29 914 342
12 161 788 988	12 161 19 2671 11 788 5 141
12 232 230 1325 459 811	12 1188 459 52 1405
29 1928 80 32 313 266 11	28 32 39 9 313 266 76
12 1227 16477 66 186	725 665 66 186
246 247 451 448 7841	1012 12 29 1268 251 1072 1715
29 106 8298	29 193 243 760 106 567
2126 142 126 19 80 32 736 5	2126 142 126 19
279 72 29 922	771 102 29 106 459 12 360 29 922 16
431 1107 447 217 126 11	431 447 217 126
246 247 32 875 2351	29 106 67 249 19 285 1370
29 106 12 575 29	12 106 29 575 12
19481 140 370 2082 66	275 44 140 370 128 10 5 442
161 39 9 448 1919	127 39 9 1920
28 12 1819 785 3856 29 16	12 1817 272 29 1041 16
12 72 29 68 1282 1004	421 29 369
126 19 494 495	133 134 153 941 153 941 812 19 626
28 12 800 988 200 342 518 276 794 276	28 12 200 342 276
12 771 102 10 431 432 176 29 1401 3883 16	12 347 176 29 1401 3883 16
1522 379 217 127 6	142 379 606
1141 675 277 23 80 44 11	457 44 11
2706 29 140 370 450 123 533	10 415 29 217 23 127 9 169 248 19 59
12 5980	12 253 254 25 141 5605 7347 19 864 3755
87 971 295 153 226 565 23 39 9 40	260 29 23 39 9 41 42
106 725 6 470 455 456	800 227 725 6 1051 276
3983 7761 7761	796 11 525 4879 29 276
12 592 4618	12 8829 785 548
107 192 522 11 16	107 44 433 434 1227
29 263 12 23 1966 328 163 221 885 3248 505	592 7843 12
679 272 29 106 19 32 39 9 4154 16	360 29 106 19 5 344
12 3987 1907	12 1015 6461 1592 2448
16784 19 208 355 202 1178	1006 20698 208 355 8 9 161
1263 782 23 3822 21804 21805 16	48 50 50 48 478 440 426 1619 421 3822 148 3620 148 1104
29 1672 648 12	29 277 1270 12
23 12 1758 453 23 229 358 45 358 1758	304 12 272 229 358 45 358 1584 1585 24 331 1758
8031 2213	29 447 12 421 39 9 161 10 192
8 9 453 23 2060	10 106 850 1575
1698 12 19 65 23 24 72 12 880 19	12 19 65 23 24 72 12 394 19
416 43 413	176 29 706 279 413
1635 970 37	12 106 35 35 16
771 102 12 10 447 29 11 16	679 12 3343 2957 29 23 277 16
39 9 33 448 10 253 23 12 573 254 19 16	12 274 43 253 254 16
800 227 818 819 1811 29 62 43	1012 29 12 62 39 9
29 23 454 19	2099 29 23 454 19
55 46 47 48 154 1759 370 1868	55 46 47 48 154 1759 370 11956
998 999 42 19 1223	453 32 12 23 4169 16
472 169 1345	176 29 925 230 1345
12 536 535 16	773 1195 536 535 16
12 23 5494 19 16	998 711 19367
28 12 200 1788 276	12 5 442 459 200 1788 66 12
29 253 472 370 11	29 80 2765
29 161 29 19 674 23 277 251 1662	29 161 29 126 1662
1658 23 43 373 1068	43 23 1658
854 52 53	2420 1803 147 121 52 53
12 19 609 23 52 53	826 58 180 66 12
29 83 459 757 342 518	193 243 459 10 459 342 518
29 106 67 12 161 1461 448 300	9154 5 1024 3950
140 370 240 416 413 32 2300 19 1645 1319 833 2177 92 266	426 2976 32 2300 8 9 313
87 295 153 49 565 23 41 1497 90	7892 23 2029
55 226 226 355 334 359 140 1121 1053 220 354	691 220 354 169 718 355 334 1116
102 10 1582 10 643 421 13125	279 3 4229 302 29 11
3743 276 3743 276	2123 279 348 29 3 168 499 12
12 277 251 1788 11	12 251 1788 11
169 169 1424 56 19 396 431 432 1121 1053 12 16	887 698 13 1121 1053 1424 56 19 12 66
29 277 431 524 525 12 366	1233 29 447 12 66
29 255 67 11	29 10 1817 67
10219 202 629	12327 8 9 629
12 72 29 68 1282 67	29 459 67 12 68 70
29 23 4480 19	361 108 18778 4480 19
48 50 50 48 1188 800 16 267	48 50 50 48 158 782 478 232 230 800 16
3701 19 2124	140 230 6002 19 177 2124
12 254 20790 4028 243 25 574 533	12 459 200 618
133 134 511 1059 4537 349 21913	177 511 1059 4537
24 161 29 80 232 230 19	29 5307 11
12 317 106 115 115 16	133 230 300 1003
300 161 29 457 263 2059	29 457 2172
34 133 12 50 50	304 12 50 50 72 29 133
12 10 4141 19 9	453 10 4141 11 252 12 462 21760 252
169 1192 169 1192 29 106 4377	29 106 536 12 629 19 535
2691 230 300	1426 1426 19 230 300
48 50 50 48 45 226 226 1259 56 57 58 180 267	55 226 478 56 52 180 267
2420 285 172 6 172 579	297 172 75 172 75
28 12 19 115 115 76	12 19 115 115 23 39 9
12 347 263 29 161 5 422 29 447 12 16	12 1864 360 29 161 10 161 29 447 12
172 11 127 6 426	29 172 426 11
1553 10 13 133 12	29 13 14 133 12 19 1209 3814 76
1233 12 217 23 299 533	8689 12 787 299
236 237 337 3507	6248 236 237 3112 422 334
12 254 1430 11 217 126	12 837 998 940 1430 11 217 794
12 347 68 69 70 72 29 67 16	12 13 68 69 70 16
296 243 961	127 574 23 2995 885 505 227 16
29 1652 19 12	1652 11 29 72 12 3896 29 797 8614 12
29 161 8092 12 67 163 511 16	29 106 4 86 2864 300 323 12 670
417 919	126 881 338 11
776 1042 19 33 448 940 2177	940 19 33 448 940 629
55 46 47 48 49 50 45 48 2455	55 46 47 48 481 3452 283 1365 220 354
757 161 107	12 161 255 348 107
72 29 3504 65	176 29 394 5 6 65
29 106 67 5967 3950	823 29 2600 4727 3950
28 453 672 126 19	1972 239 217 23 3071 66
12104 21502 14291 102 813	906 565 882 21503
29 889 8 9 431 13 10 3132	29 307 591 536 3131 11
426 80 32 933 1470	29 19 140 370 457 933
87 1134 87 89 90	481 941 1525 432 86 87
29 193 243 106 133 12	29 459 3778 12 11
246 247 41 1497 90 11	1560 21511 246 247
12 19 451 23 3503 864 19 16	12 19 451 32 9728
282 283 283 282 55 46 47 48 32 80 32 2046 2047 1162	12 32 80 32 43 2046 2047 641 13
176 29 177 3761 334 571 240 416 456 448 7548	176 29 177 334 571
12 263 2059 200 25 11	12 263 2059 76
1006 1012 29 29 62 39 9 212 213	1774 29 62 39 9
80 2776 243 161 2065	12 3 161 2065 29 274 251 511
12 12 682 276	29 106 348 12 682
12 317 68 1277 1277 48 336 16	30 72 29 522 5 2746 1277 1277 48 336
169 3611 124 12 19 1378 969 11	371 193 243 134 2208 12 62 169 3611
12 762 23 24	12 108 253 23 24
725 12 5906 12 1017 522 350 276	1006 12 1017 522
282 283 283 282 73	73 282 283 283 282
282 283 283 282 32 875 1572 267	29 19 140 370 23 282 283 283 282 43 533
29 255 647 12 255 647 12	647 12 5 130
126 11 29 342 518 11 2113 2113	1747 29 459 342 518 366
59 904 126 536 16	12 595 904 126 536 16
29 106 12 2213	2213 1867 2187
389 470 42 23 29 19 41 42	29 23 151 19
126 533 29 23 12 19 126 3034	29 161 29 108 23 126 455 456 16
29 106 5267 1403 499	29 106 4942 1335 11
29 106 348 12 1642 29	1017 522 7459 29
29 1001 80 32 12 66	451 3055 23 798 19 29 19
12 296 3916 533	1209 114 32 647 579 16
177 6267 14180	12 251 979 1124 11
29 10 317 7478 19	29 10 317 252
575 12 62 39 9 65	575 647 5 130 12 62 43 65
133 134 177 1789 52 52	646 176 29 133 134 372 373
5344 609 692 1650	29 106 692 1650 130 5344 609
12 13 629 187 1934 16	12 101 102 1509 176 16
2017 11956 361 108 19 684 684 39 9 253 317 5069	3621 12 43 253 317 5069
29 106 2306 332 1600 1017 200	29 106 306
2214 23 6 523 19 59	12 518 163 1415 1438 23 39 9 344 19 59
29 760 106 12 162 59	297 106 12 11
10 106 10187 5066 447 29 217 1667 11	29 255 447 11
29 1314 1032 2 10 192 522	2 10 1227
29 2542 128 10 106 342	29 128 255 342
29 19 12865 114 23 12	12 23 12865 114
426 23 43 622	140 370 389 390 175 23 25 6
28 161 44 698 317 263 76	28 2805 43
29 296 272 761 2114	29 23 761 16
29 128 310 279 524 525 12	29 485 12 1756 1027 13
140 370 230 231 3803 3112	8 9 847 709 1174 1307 267
29 3231 12 71 4468	29 168 12 202 11
12 23 606 493 462 142 1093 19	12 251 10 67 300
692 725 324 302 2210	326 32 1124 470 16
73 12 52 122 11	12 12 12 52 122
134 1209 1210 1211	29 108 914 275 1205 1211 276
719 127 344	719 23 127 344 114
12 606 23 43 641 13	127 6 1570 23 39 9 641 13 19
94 1134 1506 227 971	228 1135 1593 432 1130
6981 922 12 317 16	12 347 20798 2175 161 300 16
12 19 422 334 126 756	12 19 345 1106 66
29 459 3444 135 1295	106 3284 72 135 1295
116 989 806 72 29 532	72 29 116 227 989 806 1004
29 459 453 826 1004	169 718 177 826 1004
12 524 10 524 525 135 1769 1770 533	524 10 524 525 1985
29 10 101 102 282 283 283 282 25 5 2023 126 79	282 283 283 282 43 426 142 126
8457 12 68 69 70 276	348 12 68 1282
135 136 137 138 813 98 2153 142 2538 322	131 137 138 574 804 142 1132 19 2042 7298 23 43
169 552 553 551 2831 1491 237 5540 6218	304 2107 2109 208 415 371 550 798 476 415 20797
5024 133 134	6962 6962 6962
29 23 12 142 447 19 59 16	12 142 524 525 19 23 29 16
29 128 106 1021 519 3250 9060 1644	8 9 344 1021 19 360 3250 5 344 1644
312 6 43 517 373 1068	312 6 1684 916
20174 2658 11 8 9 313	6325 1162 8 9 10 499 11
12 296 317 1574 1667	12 317 1574 1667 16
1698 12 62 44 212 213	1006 647 12 19 212 213 23 43
29 592 23 80 8 9	29 80 8 9
1243 10 23 12 19 578 59 16	12 19 10232 23 24
12 101 102 39 9 23 142 12726 16	12 511 10 511 39 9 62 12726
202 431 13 76	421 330 317 127 344
629 29 470 455 456 126 16	459 10 629 29 470 455 456 276
29 108 19 2403 243 98 18753	12 243 98 18753
72 29 8210 180	12 83 72 29 8210 180 217 126
13073	647 12 6 2591
12 32 6 1133 79	28 12 13 74
29 168 12 251 1935 837 10 23 16	12 274 251 1758 16
4459 940 29 629 10 173 11	1394 1235 940 107 109 629 10 173 11
29 126 798 1712	29 126 4464 533
263 1038 4136 10 126 168 66 127 253 21783 32	29 518 163 127 10 126 168
12 296 2788 6951 11	12 725 133 16
